step,FTSC,SDQN Compressed Obs,SDQN Uncompressed Obs,CDQN Compressed Obs,CDQN Uncompressed Obs,,,98.09027778,565,97.22222222,560,99.30555556,572,99.30555556,572,65.79861111,379,46.70138889,269
31175,5.525464926,5.072977567,5.113301558,5.204040674,5.292012354,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31200,5.4159096,5.055526108,5.1314901,5.247812965,5.212564192,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
31225,5.374461954,5.263040704,5.314209353,5.242866766,5.18830365,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
31250,5.599289865,5.355823741,5.255327765,5.09443925,5.27519875,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
31275,5.660309596,5.172563719,5.229570496,5.155966051,5.202676276,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31300,5.601693189,5.131783051,5.264908284,5.342253396,5.172502884,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
31325,5.521854066,5.239632418,5.311234941,5.228223703,5.301305547,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31350,5.576192435,5.273879517,5.174783207,5.196776171,5.162721436,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
31375,5.490294174,5.334597586,5.299711651,5.062573266,5.119301319,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
31400,5.426406078,5.296001995,5.333118113,5.229216301,5.073111374,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
31425,5.525530591,5.289036251,5.269068686,5.257444007,5.191785227,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
31450,5.703653721,5.316767302,5.194770638,5.285919908,5.356306772,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
31475,5.593406652,5.427805968,5.294830413,5.202278543,5.268241929,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
31500,5.470253139,5.394275644,5.238145476,5.25358946,5.173766876,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
31525,5.625430721,5.207897367,5.209511634,5.170942632,5.189634834,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31550,5.599159951,5.197122661,5.287742473,5.160137469,5.227829828,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31575,5.366352571,5.016555077,5.147662577,5.173514511,5.130730091,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
31600,5.382403138,4.901436975,5.181410929,5.050448879,5.071000016,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31625,5.374075855,5.157726427,5.321489285,5.222700714,5.154056101,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
31650,5.417591715,5.152177885,5.105656351,5.295109549,5.216045857,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
31675,5.322154448,5.090663325,5.094965153,5.097830448,5.119098911,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31700,5.720645814,5.008977276,5.14176178,5.158443676,5.197137235,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31725,5.482847103,5.207726907,5.130562837,5.331802594,5.179584329,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
31750,5.415696135,5.16424525,5.311566625,5.289484161,5.307081101,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31775,5.446281161,5.130548608,5.21611985,5.174342091,5.199206253,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31800,5.46129495,5.022985648,5.208253912,5.265993811,5.182653573,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
31825,5.480792823,4.976800642,5.002936567,5.241256146,5.280438206,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31850,5.415802689,4.853616909,5.098005062,5.214785628,5.135049365,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
31875,5.456613948,4.943073227,5.063032641,5.294104525,4.984231861,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
31900,5.391219,4.96105958,5.160360868,5.064345346,5.137528069,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31925,5.475844889,4.946036041,5.178103113,5.139358978,5.090019463,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
31950,5.321751704,5.154551547,5.232508885,5.056579597,5.132074244,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
31975,5.42519434,5.215525177,5.195501557,5.119103541,5.151167481,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
32000,5.491057186,5.281892479,5.28627245,5.050612847,5.166418477,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32025,5.467219576,5.068551246,5.228141198,4.983514065,4.93983353,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32050,5.5306085,5.05304269,5.038676074,4.970601549,5.026150288,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
32075,5.537164223,5.210373122,5.286303486,5.141713361,5.050437712,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32100,5.481621905,5.184659533,5.207849652,5.069838121,5.08972868,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32125,5.383786187,5.199831242,5.097095869,5.091173041,5.133508156,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
32150,5.575876143,5.126437799,4.920556048,5.149063428,5.062651786,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
32175,5.558283585,5.067105889,5.072926158,5.168871848,4.962916951,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32200,5.292763089,5.05600345,5.058317056,5.129943568,5.18389998,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32225,5.41645356,5.191580762,5.062690902,5.141921731,5.202297314,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
32250,5.412632406,5.192204841,5.07179042,5.15561018,5.20355075,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
32275,5.616581769,5.196264208,5.201145382,5.129823325,5.154801373,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32300,5.456028738,5.259867055,5.167200565,5.202897978,5.22401208,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
32325,5.57311296,5.277047509,5.103626997,5.146157764,5.254068231,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
32350,5.51773387,5.213208608,5.30170132,5.102055608,5.25202376,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32375,5.439512461,5.173919714,5.250535181,5.172947704,5.154002482,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32400,5.489606639,5.192928063,5.285267745,5.202350368,5.065691377,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32425,5.610310388,5.146879874,5.171473924,5.268843382,5.117874954,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32450,5.546794708,5.219388212,5.106304876,5.27856871,5.182696683,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
32475,5.418489797,5.225858768,5.202219234,5.139427746,5.097307729,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
32500,5.561009901,5.147767362,5.266806769,5.127879742,5.178614343,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32525,5.584463011,5.224048392,5.255147281,5.062197226,5.231154917,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32550,5.480150279,5.170973697,5.326570489,5.179031579,5.214575267,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32575,5.446693674,5.295802138,5.3215578,5.120170857,5.138565256,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32600,5.60373078,5.140175067,5.286823524,5.270374002,5.106125318,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32625,5.458224062,5.106646775,5.205503889,5.302012035,5.293554666,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32650,5.405003764,5.070265868,5.263008238,5.244157167,5.229910668,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32675,5.588898596,5.012724215,5.280451757,5.205244526,5.049563511,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32700,5.604498954,5.102391519,5.235486587,5.184692271,5.137727555,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32725,5.493814401,4.962695763,5.12950501,5.086421364,4.996009999,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
32750,5.537754988,5.131906928,5.105950821,5.128564647,5.096246284,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
32775,5.461474658,4.891638925,5.051773173,4.962365794,5.296802819,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32800,5.405220801,4.959626116,5.029351403,5.098810295,5.314014524,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32825,5.354027392,5.083840157,5.100665611,4.98240608,5.078504011,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32850,5.410665094,5.095518693,5.117441261,4.955192165,5.083082831,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32875,5.541876614,4.927816248,5.044266927,4.889607958,5.109336318,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32900,5.317692284,4.9534439,5.137570714,4.934408266,4.98984965,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32925,5.418109451,5.213858722,5.090308064,4.970624253,5.01271403,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
32950,5.512897237,5.080421866,5.247627902,5.082287157,5.164321904,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
32975,5.522985296,5.0930703,5.094497029,5.092499088,5.134674691,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33000,5.509375445,5.063811705,5.197325938,5.069531156,5.078587471,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33025,5.629883236,5.073737581,5.292915743,5.101866313,5.123560364,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33050,5.51990447,4.99752978,5.051002788,5.037369218,4.890282539,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33075,5.562672501,5.037099422,5.092921708,5.030421668,5.144664209,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33100,5.496601741,5.228668012,5.232220796,5.012870008,4.999991195,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33125,5.508403372,5.083923946,5.198232807,4.972976277,5.072450069,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33150,5.406097174,5.114783339,5.006054058,4.897912817,5.045245099,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
33175,5.484190611,5.133398198,5.114931752,5.214331852,5.183507444,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
33200,5.403823967,5.098978735,5.307965033,5.074471917,5.072898166,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33225,5.563947352,5.113844448,5.088418482,5.013568802,5.045653764,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
33250,5.486496485,5.049415131,5.070969212,5.166367919,5.172402278,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33275,5.648123289,5.011884715,5.246177073,5.13636496,5.169965203,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33300,5.565701699,5.03750909,5.358695571,5.245742261,5.269394246,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33325,5.659820599,5.162622644,5.314582098,5.164654624,5.167031839,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33350,5.662790846,5.329439771,5.319205563,5.215897207,5.155546384,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
33375,5.441731081,5.305062318,5.130847028,4.99545261,5.192516217,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
33400,5.562478629,5.219238976,5.152931132,5.016296209,5.005290277,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
33425,5.484682847,5.1982297,5.039010099,5.002208351,5.122788869,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
33450,5.401152472,4.933863115,5.146548028,4.859138638,5.014602169,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33475,5.408413669,5.077111944,5.020789738,5.102560486,5.060514231,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
33500,5.504766846,4.931350075,4.993168711,5.025440272,5.000761643,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33525,5.421275377,4.890557975,4.979429266,5.07331793,5.007687524,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33550,5.424704796,4.864708403,5.006230363,5.106454113,4.962231446,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33575,5.485071187,4.8562306,4.889315002,5.103727506,5.077182242,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33600,5.407227836,5.008422541,5.21736873,5.088030178,4.958581299,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33625,5.518193433,4.891602003,5.172148162,5.03115479,4.942033974,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33650,5.423469387,5.018331409,5.21304744,5.190776202,4.865139131,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33675,5.637732803,5.000619862,5.157663029,5.003310511,5.032878305,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33700,5.580410274,5.152296822,5.178535323,4.975409663,4.950594333,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33725,5.657791442,5.269974463,5.238026166,5.122653368,5.063268057,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
33750,5.565705559,5.022347212,5.098738598,5.025607652,5.166236752,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33775,5.488612132,4.967004705,5.035887075,5.034875048,5.027461414,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33800,5.543046364,5.178226631,5.228111487,5.145816715,5.358540699,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33825,5.510758462,5.456770885,5.327874565,5.099136865,5.146964271,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
33850,5.428989292,5.149800068,5.240392161,5.012604673,4.991433687,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33875,5.497686235,5.171030973,5.273231584,5.077209553,5.227639127,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33900,5.450896858,5.062750129,5.235536982,4.966862808,5.145779197,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
33925,5.454735842,5.192208253,5.088469153,4.882641238,5.128484005,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
33950,5.563688714,5.023468791,5.047365902,5.066222854,5.014518252,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
33975,5.391708085,4.983877709,4.999852646,5.108822372,5.12684998,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
34000,5.467188784,4.971197467,5.028597961,5.158177082,5.047533623,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34025,5.425688298,5.030016651,5.303151946,5.172643093,5.065700116,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34050,5.41336796,4.991690773,5.084058144,5.085986492,4.963064791,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34075,5.493475679,4.913165161,5.026908342,5.155875036,4.967241043,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34100,5.380548261,4.851142155,4.962370827,5.22645398,5.00789427,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34125,5.463384975,5.039014001,5.105115361,5.058199828,5.017251141,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34150,5.370338738,5.124867883,5.030078117,4.88636755,4.909488255,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
34175,5.354114275,5.001932217,4.848391736,4.97011463,4.885259213,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
34200,5.354790749,5.297559889,5.114722314,5.110504254,4.990995647,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
34225,5.475478449,5.082127237,5.080966094,4.892790654,4.801498514,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
34250,5.484777426,4.933313945,5.090894537,5.095185636,4.872006293,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34275,5.391330479,5.14620803,5.341403648,5.067090914,4.942540397,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34300,5.435372545,5.055669888,5.22412728,4.930419139,4.958886978,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
34325,5.33465307,5.165768965,5.176958065,5.07571952,5.14458725,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
34350,5.519946854,5.188314948,5.155456348,5.056185251,5.02366269,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
34375,5.559277326,5.22099264,5.129289298,5.072260772,5.068468249,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
34400,5.607117325,5.104260177,5.216186357,5.097092832,4.996409699,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34425,5.504264104,5.167352559,5.103161614,5.059654685,5.11234506,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
34450,5.597943158,5.197128189,5.196573804,5.110572155,5.103530945,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
34475,5.587912704,5.139832702,5.189025006,5.089059863,5.073623507,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34500,5.478373189,5.084005123,5.10386782,5.111638743,5.04245307,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34525,5.459244014,5.164589594,5.332536903,5.1071079,5.212768904,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
34550,5.410074438,5.228948664,5.222375546,5.004545775,5.226911618,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
34575,5.48484818,5.174124499,5.015077131,4.998155703,5.075435897,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
34600,5.516983821,5.188423334,5.228152687,5.046785632,5.150196449,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
34625,5.35731317,5.200381806,5.279789048,5.130962823,4.982519687,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34650,5.426472308,5.112160834,5.250089914,5.260285144,5.042349013,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34675,5.510196502,5.144304534,5.055939828,5.193814841,5.064025356,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
34700,5.564933463,5.229100691,5.442729814,5.246497139,5.228173897,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34725,5.566507261,5.084780461,5.321227129,5.211807053,5.191716213,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34750,5.611851669,5.219132364,5.250049261,5.057215252,5.155612163,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
34775,5.495476506,5.111996285,5.226461284,5.173568313,5.089848107,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34800,5.379130411,4.976505482,5.222105845,5.150778298,5.108674869,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34825,5.462039574,4.964704691,5.164182964,5.143878845,4.999431843,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34850,5.476825659,5.052263078,5.340927239,5.034780083,4.957466638,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34875,5.355099793,4.911994645,5.031189151,4.989540613,4.943997974,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34900,5.300043035,4.992634794,5.118281448,5.041070443,4.93091033,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34925,5.480892622,4.929463829,5.175691187,5.01038624,4.93342577,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
34950,5.414443884,4.993442369,4.971466245,4.810694868,4.895789981,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
34975,5.326819602,4.906104047,4.878810261,4.962316889,4.924246818,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35000,5.213440092,5.222318671,4.975214776,5.038752778,4.985460748,,,,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35025,5.312027071,4.937441832,5.056749789,4.906057485,4.784726836,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35050,5.420944623,5.063022602,5.198335264,5.062174832,4.860202081,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35075,5.440840711,5.012344058,4.974768223,5.056956193,4.813021904,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35100,5.421654209,5.051386422,4.976240281,4.99776657,4.836187834,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35125,5.466546361,5.165980806,5.136072834,5.135956319,4.998932745,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35150,5.308755719,5.095355869,5.249838314,5.05183629,4.930200615,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35175,5.3999694,5.092444527,5.276984199,5.003986644,4.944266682,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35200,5.404502044,5.108881937,5.171467363,5.033147284,5.155216644,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
35225,5.42860292,4.858602507,5.014906661,4.972192742,5.129906585,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
35250,5.298667861,5.116918169,5.144813014,4.946473961,5.018015216,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
35275,5.419796576,5.249159524,5.291815227,5.096552664,4.982320491,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35300,5.504592473,5.178041903,5.258244304,5.089810188,5.027919297,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35325,5.462547779,5.149248783,5.239160885,5.011724094,5.047467342,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
35350,5.563348021,4.899278038,5.068431004,4.987150619,5.033508997,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
35375,5.483913628,4.912396653,4.954908108,5.035936955,5.014469095,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35400,5.435542055,5.040573785,4.98476393,5.072451184,4.942469288,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35425,5.476838919,4.866890544,4.910048166,5.054631171,4.871040246,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35450,5.445356521,4.85104564,5.029043003,4.859892499,4.797265097,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35475,5.457525604,5.064767322,5.089851922,4.866207952,4.987121799,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
35500,5.48514183,5.162942482,5.118373812,4.836328321,5.00730072,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
35525,5.422685435,5.0872679,5.060138151,4.952264738,4.878061956,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35550,5.48379533,5.071756139,5.077015703,4.992695991,5.048544389,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
35575,5.566940189,4.924949345,5.049008996,4.997848458,4.982257793,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35600,5.569526759,4.858532396,5.01463058,5.025671,5.005204245,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35625,5.445339309,4.875483016,4.97553442,5.041052009,5.058769986,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
35650,5.624750348,4.877282312,5.118023831,5.070704491,5.074600468,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE
35675,5.602390086,4.76288884,5.166268989,4.998751314,4.978504429,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35700,5.470204071,5.132125984,5.302420009,5.166624206,5.029527041,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35725,5.429044165,5.163878914,5.207601021,5.159785951,5.027282138,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35750,5.814576669,5.130602194,5.118251508,5.114250271,4.988334256,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35775,5.552613652,5.120770013,5.361048053,5.236411616,4.979160902,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35800,5.673446257,5.20806834,5.160113128,5.135424978,5.080018203,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35825,5.493319617,5.26128136,5.326162915,5.282925877,5.041599539,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35850,5.484373169,5.187803085,5.372384404,5.288308497,5.118362676,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
35875,5.519751275,5.374945262,5.259723224,5.118349845,5.114857706,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35900,5.355316845,5.085298912,5.000442627,4.94752796,5.00033229,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,TRUE
35925,5.530755227,5.179564807,5.134237089,4.867029615,4.844411516,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35950,5.35566063,4.990680279,4.979930756,4.953835563,4.938664534,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
35975,5.430146098,4.973799417,5.009982418,5.004919112,4.963784176,,,,TRUE,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE
36000,5.38565476,5.269786262,5.25734948,5.05099427,4.957808733,,,,TRUE,,TRUE,,TRUE,,TRUE,,FALSE,,FALSE
,5.918178178,5.553681878,5.757223135,5.679338594,5.667477268,,,,,,,,,,,,,,
,0.707045403,0.750864513,0.708185685,0.713486021,0.711472519,,,,,,,,,,,,,,
