step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1863241632_stopped,1863241632_accumulated_waiting_time,1863241632_average_speed,2330725114_stopped,2330725114_accumulated_waiting_time,2330725114_average_speed,243351999_stopped,243351999_accumulated_waiting_time,243351999_average_speed,243641585_stopped,243641585_accumulated_waiting_time,243641585_average_speed,243749571_stopped,243749571_accumulated_waiting_time,243749571_average_speed,30503246_stopped,30503246_accumulated_waiting_time,30503246_average_speed,30624898_stopped,30624898_accumulated_waiting_time,30624898_average_speed,32564122_stopped,32564122_accumulated_waiting_time,32564122_average_speed,89127267_stopped,89127267_accumulated_waiting_time,89127267_average_speed,89173763_stopped,89173763_accumulated_waiting_time,89173763_average_speed,89173808_stopped,89173808_accumulated_waiting_time,89173808_average_speed,cluster_1427494838_273472399_stopped,cluster_1427494838_273472399_accumulated_waiting_time,cluster_1427494838_273472399_average_speed,cluster_1757124350_1757124352_stopped,cluster_1757124350_1757124352_accumulated_waiting_time,cluster_1757124350_1757124352_average_speed,cluster_1863241547_1863241548_1976170214_stopped,cluster_1863241547_1863241548_1976170214_accumulated_waiting_time,cluster_1863241547_1863241548_1976170214_average_speed,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_stopped,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_accumulated_waiting_time,cluster_306484187_cluster_1200363791_1200363826_1200363834_1200363898_1200363927_1200363938_1200363947_1200364074_1200364103_1507566554_1507566556_255882157_306484190_average_speed,gneJ143_stopped,gneJ143_accumulated_waiting_time,gneJ143_average_speed,gneJ207_stopped,gneJ207_accumulated_waiting_time,gneJ207_average_speed,gneJ208_stopped,gneJ208_accumulated_waiting_time,gneJ208_average_speed,gneJ210_stopped,gneJ210_accumulated_waiting_time,gneJ210_average_speed,gneJ255_stopped,gneJ255_accumulated_waiting_time,gneJ255_average_speed,gneJ257_stopped,gneJ257_accumulated_waiting_time,gneJ257_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
58765.0,228,4258.0,8.11047619047619,5.211212295337438,2,270.0,8.03920445780902e-05,0,0.0,0.6123656507851976,1,12.0,0.31215730629875527,8,771.0,0.18965935951177448,15,9080.0,0.018794991777592113,3,22.0,0.23141694227211423,12,304.0,0.09673601019226787,10,615.0,0.0,1,122.0,0.14898062594174527,9,3080.0,0.00023516516242174103,0,0.0,1.0,1,77.0,0.16401271985543267,0,0.0,1.0,3,960.0,0.07575582624825815,2,171.0,0.0,25,1978.0,0.036490404244443664,8,925.0,0.29239957976977854,0,2.0,0.007735200669442762,0,2.0,0.18999518387521303,0,40.0,0.2507618135319215,6,902.0,0.13643644207397082,106,19333.0
58770.0,246,4907.0,9.206378986866792,4.881436374781798,0,268.0,0.18792394182149022,0,2.0,0.5312421094801746,2,21.0,1.1689891653271111e-05,5,778.0,0.28960977276303357,15,8783.0,0.01736142720464697,0,11.0,0.1978491829093889,13,365.0,0.09454894213517608,10,669.0,0.08199209742395236,2,131.0,0.0,7,3097.0,0.05459463966723214,0,0.0,0.9067792530047697,1,74.0,0.2913564199088601,0,0.0,1.0,5,982.0,1.8172496846758337e-05,2,181.0,0.0,25,2098.0,0.02288693301091545,9,941.0,0.21858655933950352,1,7.0,0.0,0,0.0,0.7514222659719433,3,45.0,0.06877822504232443,5,921.0,0.03167603933380036,105,19374.0
58775.0,253,5364.0,9.988826815642458,4.972276699713881,0,2.0,0.9586864900563322,4,12.0,0.3005135588604326,0,7.0,0.2955256675803182,5,428.0,0.3704766132558342,14,8069.0,0.06576370662015568,1,4.0,0.0,11,340.0,0.09645450499889335,10,719.0,0.0014767942430563086,2,173.0,0.6540492268898518,7,3089.0,0.061486929917687116,0,0.0,0.5606649287344694,2,84.0,1.4111200297674672e-05,0,0.0,1.0,1,978.0,0.21058586582717104,2,191.0,0.0,26,2226.0,0.0,9,966.0,0.13416676235014566,1,12.0,0.0,1,3.0,0.022163705658145034,1,42.0,0.33592551401760773,6,952.0,0.2391273527452531,103,18297.0
58780.0,239,4994.0,9.231053604436228,5.274701578013417,0,25.0,0.5261250901750973,7,42.0,0.20832003064973403,0,0.0,1.0,5,112.0,0.2969483831907545,12,7488.0,0.08479784484019498,0,0.0,1.0,8,345.0,0.11132712309922857,6,550.0,0.0759422787208693,1,48.0,0.6640834547527003,7,3079.0,0.2830015183073475,1,3.0,1.1241007065035993e-05,4,353.0,0.014720832194398565,0,0.0,1.0,2,505.0,0.22761141541413604,2,201.0,0.0,15,1675.0,0.04267865575475179,9,1004.0,0.0,1,17.0,0.0,2,15.0,0.2554687155197933,1,32.0,0.48804756737443006,6,976.0,0.31215828678258223,89,16470.0
58785.0,219,4001.0,7.450651769087523,5.410981502334593,1,28.0,4.29763356968502e-05,9,84.0,0.217151290343389,0,0.0,1.0,7,144.0,0.09843555155542166,9,6398.0,0.11165203997253731,0,0.0,1.0,12,396.0,0.04074686290777189,2,404.0,0.1461297660415549,5,62.0,0.014969502240820427,7,3114.0,0.3266088856013082,0,0.0,1.0,5,470.0,0.04226843590099108,0,4.0,0.8801094918127143,3,723.0,0.007715181630457089,2,211.0,0.0,4,1040.0,0.16535161405770188,6,760.0,0.20474252037128424,0,0.0,1.0,0,0.0,1.0,3,43.0,0.00011573866332693568,7,1010.0,0.3471066146095543,82,14891.0
58790.0,209,3690.0,6.923076923076923,5.287456292321436,1,33.0,0.11706763284805631,7,118.0,0.36292227465650767,0,0.0,1.0,9,183.0,0.00037938597231442964,9,6431.0,0.045236098551347005,0,0.0,1.0,14,461.0,0.016617603882436143,3,412.0,0.10746732595133024,1,135.0,0.1093377042762037,9,3155.0,0.12745843550049657,0,0.0,1.0,6,603.0,0.02195045813182585,0,0.0,0.9359179180219273,5,748.0,6.176308418403328e-06,2,223.0,0.3311550529391643,3,1099.0,0.2138904769937849,6,791.0,0.3933922075067964,0,0.0,1.0,0,4.0,0.2793224219038929,1,34.0,0.11776894876192441,7,1043.0,0.39817103311778723,83,15473.0
58795.0,215,3672.0,6.889305816135084,5.388157606848803,2,43.0,0.0,3,131.0,0.36795591780972114,0,0.0,1.0,9,228.0,0.0,12,6485.0,0.026034968155419096,0,0.0,1.0,18,452.0,0.00023962694403344996,5,567.0,0.016831518418848692,2,106.0,0.3208495898510135,12,3210.0,0.10235716442191091,0,0.0,1.0,2,340.0,0.10381955457982094,0,0.0,0.9708647375463628,3,757.0,0.09487522272558953,2,347.0,0.3330169847542817,11,1295.0,0.17583436724760532,1,405.0,0.4275116061533597,0,0.0,1.0,0,1.0,0.21239340511055615,3,42.0,0.3813178389932508,7,1076.0,0.3401536542826364,92,15485.0
58800.0,219,3960.0,7.429643527204503,5.562236288425996,0,6.0,0.15728415875974333,1,80.0,0.25524703273570115,0,0.0,1.0,9,273.0,0.0,14,6463.0,0.0029396864878915227,0,0.0,0.3048748389853161,14,431.0,0.01835484481400139,5,482.0,0.04158826688820053,0,0.0,0.996078788677093,14,3201.0,0.0005247424404801749,0,0.0,1.0,2,231.0,0.1657795883456444,0,0.0,1.0,3,766.0,0.1550144912750005,2,241.0,0.0,17,1649.0,0.23290906336943598,0,211.0,0.17565239898309784,0,0.0,1.0,0,0.0,0.7926100893890579,4,61.0,0.19627149502635213,7,1239.0,0.3394103523771962,92,15334.0
58805.0,223,4649.0,8.838403041825096,5.943524788191937,0,2.0,0.9546750278886843,2,64.0,0.3469873714922109,0,0.0,0.8894685567555223,9,320.0,0.09682617150235179,17,6545.0,6.216541238705185e-05,0,22.0,0.5040882013459108,10,420.0,0.09429861963616583,0,350.0,0.340442143612711,0,0.0,0.049293265199429344,14,3271.0,0.061740627222262395,0,0.0,1.0,3,245.0,0.0,0,0.0,1.0,3,758.0,0.0,2,251.0,0.0,18,1603.0,0.21391107907655232,4,395.0,0.006001958897919396,0,0.0,0.43089707017595125,1,1.0,0.0032097316799678025,5,85.0,1.3822196719720555e-05,5,1580.0,0.5247197541617921,93,15912.0
58810.0,234,5359.0,10.365570599613152,5.693992999753298,2,291.0,0.18452591337977262,3,66.0,0.24700749409065934,0,0.0,0.9398101215166923,9,342.0,0.205827476440863,14,5767.0,0.04728775548666984,0,0.0,1.0,9,443.0,0.039239818140211866,0,355.0,0.3273602418727858,1,31.0,0.0007265215014295292,14,3341.0,0.0031088565179042487,0,0.0,1.0,3,161.0,0.02869152033846864,0,0.0,1.0,3,773.0,0.0,2,261.0,0.0,18,1391.0,0.16118961128458162,3,397.0,1.5314829449619583e-05,0,0.0,1.0,1,6.0,0.0,2,64.0,0.0713522886546508,6,1816.0,0.4720792715636528,90,15505.0
58815.0,236,6011.0,11.832677165354331,5.147570847941933,3,303.0,1.8308786852827274e-05,5,87.0,0.2122266463842782,0,0.0,0.9287473954163552,10,414.0,0.18502483578626697,10,4125.0,0.047521209485405905,0,0.0,1.0,11,470.0,0.014137537666858596,3,396.0,0.04488424729926257,1,36.0,0.0,11,3359.0,0.05615899666283497,0,0.0,1.0,2,267.0,0.1449249035778117,0,0.0,1.0,3,788.0,0.11173438887365843,2,271.0,0.0,19,1481.0,0.055491909794013985,3,429.0,0.10382942491289798,0,0.0,1.0,1,11.0,0.3069649363208395,2,55.0,0.3628684708162971,5,1934.0,0.4885160687195792,91,14426.0
58820.0,249,6623.0,13.140873015873016,5.146289099928357,3,318.0,0.0,3,93.0,0.4418856839473987,0,0.0,0.887941926027355,9,416.0,0.0556244851668036,10,4169.0,0.04766681882843862,0,0.0,1.0,5,441.0,0.08225782803422006,6,421.0,0.00030161576739930277,1,43.0,0.3484107158038993,6,3352.0,0.17812979802401285,0,0.0,0.9899023207061427,2,271.0,0.31512584058715537,0,0.0,1.0,4,806.0,8.142055562071797e-06,2,281.0,0.0,23,1589.0,9.594461808111998e-06,3,553.0,0.41939953143989506,0,0.0,1.0,1,16.0,0.07340539063728478,2,72.0,0.22383706337981635,6,1830.0,0.4605401301536751,86,14671.0
58825.0,232,6607.0,12.929549902152642,5.0797763781103376,0,27.0,0.1783295783611329,0,37.0,0.47566041926936153,1,2.0,0.0005603834885538796,10,298.0,0.08412320156174087,13,4228.0,0.0031381696305592885,1,3.0,0.3293143456434311,3,312.0,0.2744855392041331,3,362.0,0.2563528270664949,2,298.0,0.22685435702872603,8,3388.0,0.07523897409214068,0,0.0,1.0,2,186.0,0.27870992953169293,1,0.0,0.0,1,700.0,0.1544535350303028,2,291.0,0.0,23,1718.0,0.059020153089196406,0,277.0,0.692859841005454,0,16.0,0.5526217259537564,2,26.0,0.3200286918927463,5,101.0,0.0025934831197163576,2,1601.0,0.48416683802628185,79,13871.0
58830.0,199,6041.0,11.73009708737864,5.597632209282855,0,8.0,0.41155320675231966,1,10.0,0.4968489588582184,1,7.0,0.0,2,320.0,0.1856001317808639,15,4301.0,3.323322926937384e-05,1,134.0,0.2719868901508674,2,452.0,0.269702945247548,1,206.0,0.2678519589660006,1,303.0,0.2526359969529994,11,3437.0,0.028483793292075694,0,0.0,1.0,3,198.0,0.00037105260545208096,0,0.0,0.6414203891161614,1,13.0,0.0,0,161.0,0.4693548377129049,22,1822.0,0.10294284958662846,0,174.0,0.9327986589584781,1,17.0,0.12197027270752568,0,2.0,0.27153782058843634,3,111.0,0.21704163654126948,3,1737.0,0.423442638330505,68,13413.0
58835.0,188,5511.0,10.557471264367816,5.993064664552776,0,0.0,1.0,2,15.0,0.4644940240974365,1,12.0,0.0,4,323.0,0.27752968331827615,12,3544.0,0.014470709391613592,3,17.0,0.000501133169990259,1,183.0,0.23157759599302863,2,207.0,0.12016611497205446,1,56.0,0.0,10,2833.0,0.022659405899552894,0,0.0,0.9130927164502172,0,197.0,0.1831880556120085,0,0.0,1.0,2,321.0,0.0019537198630261753,0,85.0,0.5222988018543734,22,2100.0,0.1666795144366874,0,129.0,0.5423138704296616,3,29.0,0.00022278576523970602,2,5.0,0.0012533075302142813,2,88.0,0.33896957547014445,4,2075.0,0.4653736504967386,71,12219.0
58840.0,204,5295.0,10.124282982791588,6.019754016465258,0,3.0,0.8395366411454005,1,22.0,0.6621869806451894,1,17.0,0.0,6,349.0,0.20941030710774314,8,3053.0,0.055658360696872945,3,29.0,0.0,4,318.0,0.15798484269648336,4,223.0,3.0739940240020626e-05,1,61.0,0.0,8,1727.0,0.06536807207337969,0,0.0,1.0,0,171.0,0.773640129414419,1,0.0,0.0,1,310.0,0.0,1,46.0,0.017245855709688996,23,2225.0,0.10991726909586667,2,148.0,0.31052405873137373,3,44.0,0.0,0,0.0,1.0,3,86.0,0.21847843504416734,8,1834.0,0.5077514472689729,78,10666.0
58845.0,203,5198.0,9.770676691729323,5.886236013985333,0,17.0,0.5802669920871505,0,14.0,0.7818351883615573,1,22.0,0.0,9,389.0,0.08118469745547195,9,3096.0,0.03125957841927255,3,44.0,0.0,6,331.0,0.05689144155923395,4,243.0,1.7014023842744652e-06,1,66.0,0.0,9,2719.0,0.03306192756816615,0,89.0,0.9421262313301939,2,188.0,6.67684925575954e-05,0,7.0,0.6650020915845326,1,323.0,0.004353946954537362,3,60.0,0.0,26,2321.0,0.0774865842481863,2,281.0,0.29816414820789483,3,59.0,0.0,0,0.0,0.9773843703177683,0,0.0,0.9420863425077791,8,1972.0,0.5157853946453141,87,12241.0
58850.0,210,5639.0,10.461966604823747,5.867588368835275,0,10.0,0.021008461461410853,0,24.0,0.912574387653117,1,27.0,0.0,12,448.0,0.07221014545175161,12,3151.0,0.05741078629147906,3,59.0,0.0,4,266.0,0.17051524514812108,4,265.0,0.12864899367126575,1,71.0,0.0,13,3684.0,0.0661910770094646,0,0.0,1.0,2,198.0,0.0,0,7.0,0.5841722532506305,2,337.0,0.26350908894180963,0,8.0,0.17638579707960353,26,2448.0,0.01696344471179121,3,201.0,0.4415350625599233,0,34.0,0.09508329617964194,0,0.0,0.17634734541065586,0,2.0,0.98478635001248,3,1863.0,0.47941839606272946,86,13103.0
58855.0,229,6263.0,11.491743119266054,5.712550741640289,1,15.0,0.0,0,14.0,0.7543408533862415,1,32.0,0.0,13,515.0,0.18217338322758295,12,3211.0,0.064991789419426,3,76.0,0.003969821940141108,1,89.0,0.19281989410311345,4,283.0,0.0,1,76.0,0.4817424446076698,13,4209.0,0.013226604811734608,0,0.0,1.0,2,208.0,0.0,1,9.0,0.4079282944823515,1,325.0,0.0,0,0.0,1.0,24,2558.0,0.04377536132286002,3,166.0,0.36462376884003816,0,0.0,1.0,2,10.0,0.504570160897246,1,10.0,0.670858424589715,4,1355.0,0.2494522694612349,87,13161.0
58860.0,233,6913.0,12.684403669724771,5.413628863655003,0,0.0,0.008574079404314486,1,326.0,0.5487873263536464,1,37.0,0.0,12,471.0,0.16523691814105362,13,3274.0,0.12737783671626263,4,96.0,0.0,4,105.0,0.15863801434043515,4,307.0,0.3103203164245789,1,85.0,0.716724287298662,13,3210.0,0.10119035376993496,0,0.0,1.0,2,218.0,0.0,1,1.0,0.001755972185390658,1,330.0,0.0,0,0.0,1.0,24,2528.0,0.02444598381910096,4,237.0,0.16224536803808742,0,0.0,1.0,0,2.0,0.20358381354672012,3,18.0,0.2209754476309047,4,1861.0,0.271309394597944,92,13106.0
58865.0,246,7713.0,14.3364312267658,5.197429751116679,1,5.0,0.0,1,311.0,0.07762561428711978,1,42.0,0.0,8,297.0,0.3838293857346963,13,3339.0,0.19126641155835097,4,116.0,0.0,6,128.0,0.0802475188458359,4,325.0,0.13781910193838964,1,281.0,0.6301374196321442,15,4005.0,0.022934281142814556,0,0.0,0.9627725707020184,2,230.0,0.28827924279355926,1,6.0,0.0,2,343.0,0.00044408282704864907,0,0.0,1.0,28,2663.0,2.9721945560192786e-05,5,283.0,0.39715243486464924,0,0.0,1.0,1,5.0,0.0,4,37.0,0.1865325080707385,6,1964.0,0.22242411283974795,103,14380.0
58870.0,269,8807.0,16.43097014925373,4.616248296184985,1,10.0,0.0,0,307.0,0.3960970207810571,1,47.0,0.0,7,289.0,0.1987229274519955,13,3404.0,0.0873202445600043,4,136.0,0.0,9,161.0,0.047340905117244016,4,343.0,0.0,3,293.0,0.4596807475216453,19,4663.0,0.052376116103906245,0,0.0,0.26657980518815566,4,360.0,0.04965051700581963,1,11.0,0.0,2,353.0,0.0,0,0.0,1.0,28,2803.0,0.0,5,310.0,0.35177878938678236,0,0.0,1.0,1,10.0,0.0,4,57.0,0.18569274956421788,7,1470.0,0.21133343389272063,113,15027.0
58875.0,294,9994.0,18.473197781885396,4.234770866658227,1,15.0,0.0,0,0.0,0.6080886344255187,1,52.0,0.0,11,313.0,0.11150631937757913,17,3480.0,0.00032379904960603043,4,156.0,0.0,11,138.0,0.029967612136639305,4,363.0,0.0,1,100.0,0.34893009098959693,22,4767.0,0.02745698575287167,1,2.0,0.0006920813733035594,2,369.0,0.11089165854463662,1,16.0,0.18051799517687697,2,363.0,0.0,0,0.0,0.007126403660626141,28,2943.0,0.0,7,338.0,0.3851710512134272,0,0.0,0.5012640241613372,2,16.0,0.3146978804653371,1,34.0,0.21999378165887032,8,1385.0,0.18673767329607144,124,14850.0
58880.0,263,9458.0,17.386029411764707,4.562570971224627,1,20.0,0.0,1,0.0,0.6322443868790578,0,0.0,1.0,12,262.0,0.15511874043865886,17,3565.0,0.0,4,176.0,0.0,6,121.0,0.12042058371880533,0,209.0,0.12237310880518083,1,101.0,0.0,23,4880.0,0.039977808575926956,1,7.0,0.0,2,258.0,0.0,1,21.0,0.17475962454768607,1,371.0,0.40804544427655864,0,0.0,1.0,13,2247.0,0.08841309991350892,2,269.0,0.4288335173379556,0,0.0,1.0,4,30.0,0.00011547751255108837,2,12.0,1.1749237890347279e-05,3,1183.0,0.3594740523460779,94,13732.0
58885.0,231,8393.0,15.629422718808193,4.828106498654038,0,22.0,0.1945833337615939,0,0.0,0.5796292466531909,0,0.0,1.0,9,233.0,0.13482089703216796,17,3650.0,0.0,4,196.0,0.0,2,237.0,0.2291176317322784,0,0.0,1.0,1,106.0,0.0,18,4445.0,0.02361813926497285,1,12.0,0.0,2,268.0,0.0,2,34.0,0.6227822250008552,1,271.0,0.16992835728217942,0,0.0,1.0,2,1293.0,0.30371998794135724,2,144.0,0.6076402635106651,0,2.0,0.9294036233163747,1,7.0,0.0,1,13.0,0.2212713630192009,1,688.0,0.45560678436158225,64,11621.0
58890.0,232,8171.0,15.159554730983302,4.873994367908608,0,22.0,0.49549271910549963,0,0.0,0.540441607830563,0,0.0,1.0,7,304.0,0.19908634607511902,12,3491.0,0.08316179376614358,4,366.0,0.10420945495127348,8,241.0,0.1146832570742636,0,0.0,1.0,1,111.0,0.0,18,3536.0,0.026464557404739537,1,122.0,0.45048239667302803,0,134.0,0.23086717077263944,2,44.0,0.6507362220637649,2,278.0,0.00011431781145845946,0,0.0,1.0,4,1442.0,0.23923328876490177,3,419.0,0.4209937020915075,0,2.0,0.022687764779240453,1,14.0,0.25259023617239024,3,24.0,0.00034672978743205017,1,1018.0,0.42324177345091435,67,11568.0
58895.0,243,8400.0,15.64245810055866,4.965755671158266,1,25.0,0.005868051275669464,0,0.0,0.6534966580391807,0,0.0,1.0,11,339.0,0.14436725550899573,8,3208.0,0.08287353451425904,4,236.0,0.0,14,220.0,0.0015175672676749177,0,0.0,1.0,1,116.0,0.0,18,3372.0,0.0,1,127.0,0.2128069118745272,0,119.0,0.4265462066326863,2,50.0,0.3845215599230024,2,288.0,0.0,0,0.0,1.0,10,1482.0,0.14466240870900582,6,439.0,0.18732323461259684,1,7.0,3.331850492160336e-05,2,22.0,0.0023810581719262637,2,20.0,0.3071073063625344,4,1049.0,0.374634395389654,87,11119.0
58900.0,250,8993.0,16.777985074626866,4.675053846528091,2,35.0,0.1883940657584315,1,0.0,0.6411648420187441,0,0.0,1.0,15,391.0,0.05079685930249593,10,3252.0,0.03936255020607715,4,256.0,0.0,15,295.0,4.857487408894258e-05,0,0.0,0.9261562006431977,1,121.0,0.0,18,3462.0,0.060515929804155544,1,108.0,1.525916860943309e-05,2,232.0,0.0002544511755162464,1,19.0,0.09949055908523535,2,318.0,0.31044795615591264,0,2.0,0.5799067494567782,8,1021.0,0.08159907123059885,2,292.0,0.26523945885063643,1,12.0,0.0,3,39.0,0.19569986516603902,2,30.0,0.32304503861372164,7,1237.0,0.4224320458362608,95,11122.0
58905.0,289,10269.0,19.087360594795538,4.4688495151862835,2,45.0,0.0,1,0.0,0.49325690416485707,0,0.0,1.0,21,462.0,0.04458015897243715,13,3309.0,0.00034721093660035953,4,276.0,0.0,15,370.0,4.996090961651267e-07,0,0.0,1.0,1,126.0,0.0,21,3561.0,0.0012559740222825905,1,113.0,0.0,2,242.0,0.3113758503428247,1,11.0,0.7339449963033917,2,308.0,0.08343001220969105,1,6.0,0.0,0,525.0,0.4265809457232502,2,181.0,0.4218661505891138,1,17.0,0.0,4,59.0,0.31951379402731445,2,38.0,0.0,8,1335.0,0.4812664746527292,102,10984.0
58910.0,295,11504.0,21.225092250922508,4.359810107143625,2,55.0,0.0,0,0.0,0.752467497218448,0,0.0,1.0,23,567.0,0.07095942471743069,13,3374.0,2.7412767986552734e-06,4,296.0,0.0,15,445.0,0.0,0,4.0,0.9693716414831217,1,131.0,0.0,22,3671.0,4.836048443125686e-06,0,0.0,1.0,2,254.0,0.11387466784272122,1,9.0,0.6633501972528361,3,322.0,7.180296536974841e-06,1,11.0,0.0,2,419.0,0.45033551840337627,4,173.0,0.40283176058651465,1,22.0,0.0,2,28.0,0.264188044608236,2,48.0,0.0,8,1311.0,0.47289917193976583,106,11140.0
58915.0,303,12262.0,22.457875457875456,4.049107837052095,1,58.0,0.14694576934427586,0,0.0,0.7594972548908805,0,0.0,0.98871577486523,25,696.0,0.08697107976094072,13,3439.0,0.0,4,316.0,0.0,9,435.0,0.066970364602825,0,4.0,0.8322976059750562,0,2.0,0.9625209435043726,22,3781.0,0.0,0,96.0,0.9425769385989281,5,276.0,0.0597813231045545,3,19.0,0.06733946431777317,2,328.0,0.0,1,16.0,0.0,7,442.0,0.232367192359299,2,176.0,0.26362100254029575,1,27.0,0.0,3,18.0,0.002540232241374233,3,275.0,0.01769460780881231,4,1014.0,0.46800190203541514,105,11418.0
58920.0,285,11460.0,20.87431693989071,4.298166404396507,1,30.0,0.0,0,0.0,0.6352324445696003,1,1.0,0.004274864159436869,27,822.0,0.09816790324297936,10,2907.0,0.025083658784930754,4,336.0,0.0,5,665.0,0.1586830990223305,0,0.0,1.0,0,356.0,0.9509446443889464,17,3677.0,0.031813114545179114,0,78.0,0.9248230538401682,2,278.0,0.09046939338016215,1,21.0,0.11215273161984603,2,338.0,0.0,1,21.0,0.0,3,262.0,0.16731260691568436,2,184.0,0.19037852607233197,1,32.0,0.0,4,38.0,0.2037959169904439,1,254.0,0.1020201025618755,7,638.0,0.4569748815103546,89,10938.0
58925.0,257,10984.0,19.89855072463768,5.019979281532762,1,35.0,0.0,0,0.0,0.6323798494846546,0,0.0,1.0,30,943.0,0.058588123047454005,5,2014.0,0.20324899744526786,4,356.0,0.0,1,391.0,0.12571808948723145,0,0.0,0.9456484877564302,1,587.0,0.7413615278197745,12,3434.0,0.07697109138502907,0,2.0,0.9988582763676632,2,282.0,0.0,0,8.0,0.852997442589803,2,348.0,0.0,1,28.0,0.09924363640647797,0,22.0,0.4596608314030201,2,205.0,0.5552984238924539,1,37.0,0.23663225216892161,5,62.0,1.099497833591145e-05,0,115.0,0.4037389297184504,4,895.0,0.4121852280899019,71,9764.0
58930.0,261,11070.0,20.054347826086957,4.9246790122289825,1,52.0,0.005455620874637287,0,0.0,1.0,0,5.0,0.9934075584080627,28,1222.0,0.060439105668179074,5,2066.0,0.2837279131537228,4,376.0,0.0,8,294.0,0.04051527968803133,0,0.0,0.4388611211704265,3,486.0,0.09982665274499117,10,3502.0,0.12771163751990278,0,0.0,1.0,0,275.0,0.2800111555196112,0,2.0,0.8925619002839804,2,390.0,0.2601254451606703,1,31.0,0.0,0,0.0,1.0,2,215.0,0.6867134393108215,2,44.0,0.00029915826807307806,5,87.0,0.0,2,120.0,0.0030332790102261756,9,1030.0,0.298282499558591,82,10197.0
58935.0,264,11096.0,20.397058823529413,4.714501561667901,2,61.0,0.0,0,0.0,1.0,1,9.0,0.03408623157333328,30,1366.0,0.10619715841132857,6,2442.0,0.1988841997435838,4,396.0,0.0,10,335.0,0.007668951722180909,3,8.0,0.0018855906725837102,5,509.0,1.75729042078269e-05,11,3551.0,0.12485889238526182,0,0.0,1.0,0,70.0,0.5063070790197534,0,0.0,0.5603522711871455,3,369.0,0.0021071186544480776,1,36.0,0.0,0,0.0,1.0,2,257.0,0.5508450087002261,2,54.0,0.0,0,45.0,0.2480942170067672,2,130.0,0.0,12,1135.0,0.1331408128376022,94,10773.0
58940.0,289,11457.0,20.906934306569344,4.393776340633282,2,71.0,0.0,1,0.0,0.0,2,18.0,0.11424571711292221,28,1367.0,0.0782381217449108,8,3197.0,0.05924438421799206,4,416.0,0.0,12,392.0,9.704128615694679e-05,3,23.0,0.0,5,534.0,0.0,15,3617.0,0.011258878550234473,0,0.0,0.9904668015624438,2,199.0,0.0009517236863817366,5,12.0,0.07597463380732808,3,384.0,0.0,1,41.0,0.0,0,0.0,1.0,2,420.0,0.6004753369904986,2,64.0,0.0,2,9.0,0.11002041671200476,0,13.0,0.2064397907539235,15,1350.0,0.21716880791307822,112,12127.0
58945.0,296,11091.0,20.05605786618445,4.183763439845521,0,17.0,0.20865331437143084,0,0.0,0.49138745277886986,0,1.0,0.20392238258585715,22,1216.0,0.051086560109412725,12,3249.0,0.06726527834314106,4,436.0,0.0,12,452.0,0.0,3,38.0,0.0,5,559.0,0.0,18,3703.0,0.0006833263335948281,0,0.0,0.023708121252387988,2,211.0,0.002564389412501851,9,47.0,0.0007402620671751387,2,394.0,0.07754501797696584,2,48.0,0.000858573585683816,0,47.0,0.5941473714839821,3,481.0,0.4027313328807661,2,74.0,0.0,4,30.0,0.14783435839280334,0,0.0,1.0,12,1366.0,0.2748234465485305,112,12369.0
58950.0,256,9792.0,17.330973451327434,4.718244132238409,0,14.0,0.4042364095666682,1,0.0,0.6053460054073015,0,7.0,0.977154882822858,19,1289.0,0.1051449056143237,12,3309.0,0.037409387804047865,4,456.0,0.0,7,380.0,0.06426486519452876,0,14.0,0.2418785159026842,1,281.0,0.4724472184506886,14,3547.0,0.04104812345801339,1,5.0,0.0,3,226.0,1.1354370006193255e-05,9,92.0,5.595602920825177e-06,2,398.0,0.14783313517478539,2,58.0,0.0,0,0.0,1.0,2,297.0,0.4761196328795346,2,84.0,0.0,4,44.0,0.10978142267350703,0,2.0,0.11803961434313469,8,1249.0,0.395937617335842,91,11752.0
58955.0,236,9174.0,16.094736842105263,5.154829944431828,1,18.0,0.0,0,0.0,0.7815678580630282,0,0.0,1.0,20,1441.0,0.08999716174703372,13,3372.0,0.055874856916706565,4,476.0,0.0,2,229.0,0.16097799553433978,0,0.0,1.0,1,247.0,0.5719176190272165,10,3354.0,0.08385433780702556,1,10.0,0.0,3,241.0,0.0,3,95.0,0.084550773828635,3,412.0,0.0,2,68.0,0.0,0,3.0,0.8424293704246321,3,306.0,0.42934467717475794,2,94.0,0.0,2,34.0,0.13351817118275716,1,10.0,0.3051710491008947,8,1229.0,0.3970965575386119,79,11639.0
